"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1927014169628332456","Mon May 26 14:49:14 +0000 2025","10490","People will get lots of jokes off about Macron getting slapped by his wife but real talk: If you re in a relationship where someone puts hands on you LEAVE. It s not normal and there s no excuse for it. People who love and respect you don t hit you. https://t.co/wCJj0sPnvK","1927014169628332456","https://pbs.twimg.com/amplify_video_thumb/1927009768922566656/img/Vu-d7iSKvAyG1zJY.jpg","","en","","209","1250","1739","https://x.com/undefined/status/1927014169628332456","16523905",
"1927032590617178229","Mon May 26 16:02:26 +0000 2025","3443","Amerix: Don't marry a woman older than you. It might look exciting at first but in the long run she will harm you. Soy-men and simps: Tell that to Macron he will laugh at you. Macron: https://t.co/k4pPZ20gkm","1927032590617178229","https://pbs.twimg.com/amplify_video_thumb/1927032102551228416/img/eUgbrabpug9CvPNN.jpg","","en","","30","236","711","https://x.com/undefined/status/1927032590617178229","34908371",
"1927005461259161837","Mon May 26 14:14:38 +0000 2025","52709","Macron was 15. His teacher Brigette was 40 and married with an 18 year old. The slap is merely a minuscule tip of that iceberg. https://t.co/ajN61Qv71T","1927005461259161837","https://pbs.twimg.com/media/Gr4ZC8FWsAA8-xQ.jpg","","en","","524","1350","7361","https://x.com/undefined/status/1927005461259161837","1552795969959636992",
"1926991882384466011","Mon May 26 13:20:41 +0000 2025","5983","Macron's office claims that it was a moment of togetherness when his wife decked him in the face. LOL https://t.co/jAbv8JPQwG","1926991882384466011","https://pbs.twimg.com/amplify_video_thumb/1926991608777478145/img/YmPb8CdYi7I85ikA.jpg","","en","","102","753","1025","https://x.com/undefined/status/1926991882384466011","1355721251180961792",
"1927038560026161219","Mon May 26 16:26:10 +0000 2025","5241","The puppet president of France Emmanuel Macron has been slapped in the face publicly by the creature masquerading as his wife. https://t.co/PBQbxJSvwJ","1927038560026161219","https://pbs.twimg.com/amplify_video_thumb/1927038485216608256/img/XDojmYslrKO-dx_J.jpg","","en","","133","603","1168","https://x.com/undefined/status/1927038560026161219","109065990",
"1927094389244821530","Mon May 26 20:08:00 +0000 2025","3294","Macron just became the face of Men s Domestic Violence Awareness. https://t.co/nxXci68MkM","1927094389244821530","https://pbs.twimg.com/amplify_video_thumb/1927089499575635968/img/fXcO-ijxu321K6df.jpg","","en","","61","127","677","https://x.com/undefined/status/1927094389244821530","1667904233419440129",
"1927008543971881070","Mon May 26 14:26:53 +0000 2025","2827","Everyone is mocking Macron but in reality there is nothing funny about domestic abuse and he has been abused by his husband since he was 14! https://t.co/3v7IaCQ2R0","1927008543971881070","https://pbs.twimg.com/amplify_video_thumb/1927008483280396288/img/147JzjmQg9tNfa2w.jpg","","en","","45","222","408","https://x.com/undefined/status/1927008543971881070","1617608573227352069",
"1927112453793484925","Mon May 26 21:19:47 +0000 2025","3036","Meanwhile Behind the scenes in the Macron household https://t.co/lhQ8C3Ja4K","1927112453793484925","https://pbs.twimg.com/amplify_video_thumb/1927112402870366208/img/8yaZCHODbqTIqKtz.jpg","","en","","65","203","539","https://x.com/undefined/status/1927112453793484925","1519041477384585218",
"1927025096339710419","Mon May 26 15:32:40 +0000 2025","78704","Macron blink twice if you need help. https://t.co/BRCEert9Rg","1927025096339710419","https://pbs.twimg.com/amplify_video_thumb/1927014043480457216/img/P-MTIOl9tIfkCZ2c.jpg","","en","","1132","3482","10029","https://x.com/undefined/status/1927025096339710419","1552795969959636992",
"1927025173829443783","Mon May 26 23:01:13 +0000 2025","77","@ThrillaRilla369 Here are Zelensky and Macron before they became presidents. It feels like we re all part of one big show... https://t.co/dkcfwsuKPK","1927137979467809042","https://pbs.twimg.com/amplify_video_thumb/1921739981241958401/img/soHQMXkG0EfYZnT5.jpg","ThrillaRilla369","en","","0","3","35","https://x.com/undefined/status/1927137979467809042","1786938591441997824",
"1927068439757066324","Mon May 26 18:24:53 +0000 2025","1273","DOMESTIC ABUSE: If you re laughing you need to realize that Macron is a victim. His wife began grooming him at 15 and there is a 24 year age difference between them. Victims of domestic abuse are very reluctant to seek help. He needs your help. https://t.co/65L0aQicIy","1927068439757066324","https://pbs.twimg.com/amplify_video_thumb/1927014043480457216/img/P-MTIOl9tIfkCZ2c.jpg","","en","","31","229","266","https://x.com/undefined/status/1927068439757066324","4239551",
"1927005364123312500","Mon May 26 14:14:15 +0000 2025","2375","Video: Looks like Brigitte Macron 72 is as sick of her smug man-child husband Emmanuel 47 as the rest of the world is. Vive La France! 🇫🇷 https://t.co/amRj6w4iWH","1927005364123312500","https://pbs.twimg.com/ext_tw_video_thumb/1927005327167262721/pu/img/0MbmYml-F8ZoCb4r.jpg","","en","","33","244","511","https://x.com/undefined/status/1927005364123312500","32201297",
"1926978260740485298","Mon May 26 12:26:33 +0000 2025","1299","French President Emmanuel Macron who's 47 years old has been slapped by his 72 years old wife Brigitte. I like his tolerance. https://t.co/810MfwW9JY","1926978260740485298","https://pbs.twimg.com/ext_tw_video_thumb/1926978223402856448/pu/img/AG1SZCfD-ZF1oAxi.jpg","","en","","31","214","266","https://x.com/undefined/status/1926978260740485298","1462725421",
"1927047734021718092","Mon May 26 17:02:37 +0000 2025","24","French President Macron (age 47) face is shoved by his wife (age 72). I mean she has been disciplining him since he was 15 as his teacher. But this is unacceptable. What does it say to the world. Putting your hands on anyone is wrong in any situation. And let s not pretend this https://t.co/Zahqkvc7Iy","1927047734021718092","https://pbs.twimg.com/amplify_video_thumb/1927044433398177792/img/l8DyQGrmtril-qZG.jpg","","en","","1","6","5","https://x.com/undefined/status/1927047734021718092","18189286",
"1926980154531652092","Mon May 26 12:34:05 +0000 2025","158","Emmanuel Macron gets a palm to the face from wife Brigitte and officials are calling it a moment of closeness. If that s closeness remind me never to get married in France. https://t.co/z3AJczyQSw","1926980154531652092","https://pbs.twimg.com/amplify_video_thumb/1926980097854029824/img/fdGPeaYNZHoBqCxl.jpg","","en","","3","36","101","https://x.com/undefined/status/1926980154531652092","885799904",
"1927006263537172961","Mon May 26 14:17:49 +0000 2025","4034","I genuinely feel bad for Emmanuel Macron. Brigitte is a pedophile who groomed and abused him when he was just a child! I m not saying he s a good person but he clearly was and still is a victim and it s very sad. https://t.co/a5nXTOJBZM","1927006263537172961","https://pbs.twimg.com/amplify_video_thumb/1926982358814556160/img/qersYI7-u4sdypC7.jpg","","en","","42","285","733","https://x.com/undefined/status/1927006263537172961","18279320",
"1926986799395549377","Mon May 26 13:00:29 +0000 2025","3740","Emmanuel Macron' wife keeps his pimp hand strong. How humiliating. https://t.co/I9PuCd3Ziv","1926986799395549377","https://pbs.twimg.com/amplify_video_thumb/1926939448983302144/img/YqrQT52DSZ9M0F4n.jpg","","en","","368","462","848","https://x.com/undefined/status/1926986799395549377","1588985053308239872",
"1927083500584206712","Mon May 26 19:24:44 +0000 2025","2746","Moments after hitting Emmanuel Macron in the face. https://t.co/5HVcZTuAGv","1927083500584206712","https://pbs.twimg.com/media/Gr5gL4cXkAAPDh_.jpg","","en","","12","47","161","https://x.com/undefined/status/1927083500584206712","1041042565267697666",
"1926949213264335058","Mon May 26 10:31:08 +0000 2025","110","Brigitte Macron met Emmanuel Macron in 1993. She was 39 years old then and a teacher at a school and Emmanuel Macron was a 15 year old student in same school. It's 2025 and looks like Brigitte can smack around his student Emmanuel any time she wants. And we will just skip the https://t.co/MXJr9DZUZG","1926949213264335058","https://pbs.twimg.com/amplify_video_thumb/1926948128571138048/img/AmL_wsmZGE7obVnl.jpg","","en","","0","2","27","https://x.com/undefined/status/1926949213264335058","1347766542117662720",
"1927014235541831760","Mon May 26 14:49:30 +0000 2025","1113","BREAKING: Emmanuel Macron gets shoved on camera and the media barely blinks. If this were Trump it d be a media frenzy. The double standard is real. Is this due to his behind the scenes habit? Please share because legacy media won t! Thoughts? ⬇️ 🇺🇸 https://t.co/ZB3mMnRb0P","1927014235541831760","https://pbs.twimg.com/ext_tw_video_thumb/1927014205720236033/pu/img/N24jqpOBTYUrDetW.jpg","","en","","64","195","446","https://x.com/undefined/status/1927014235541831760","44288572",
"1926987249524043974","Mon May 26 13:02:16 +0000 2025","158","OUCHIE! Emmanuel Macron s hubby gives him a face-palm smackdown right as he stumbles off the plane! https://t.co/BlmevFVJ88","1926987249524043974","https://pbs.twimg.com/amplify_video_thumb/1926987146637791232/img/2QXe_LkDuV-PmHFP.jpg","","en","","8","18","28","https://x.com/undefined/status/1926987249524043974","1281998654723612677",
"1926987168267800842","Mon May 26 13:01:57 +0000 2025","182","If you re feeling down today just know that the president of #France just got slapped into the face in front of the entire world. #Macron #MarszZaPolską https://t.co/EF3AqzOD91","1926987168267800842","https://pbs.twimg.com/media/Gr4IneqXYAAdwNz.jpg","","en","","4","21","46","https://x.com/undefined/status/1926987168267800842","1190355040189501440",
"1926925153457381670","Mon May 26 08:55:31 +0000 2025","25285","Macron slapped by his wife Brigitte. https://t.co/cZDzdgPZnq","1926925153457381670","https://pbs.twimg.com/amplify_video_thumb/1926924842613243904/img/WohN78djqqniUtmx.jpg","","en","","838","2397","3938","https://x.com/undefined/status/1926925153457381670","1429400366819512323",
"1926942011828982150","Mon May 26 10:02:31 +0000 2025","3199","Brigitte Macron gives Emmanuel Macron a hand to face before they both deplane in Viet Nam. https://t.co/250OtYSztB","1926942011828982150","https://pbs.twimg.com/ext_tw_video_thumb/1926941965519650816/pu/img/9yewqF8-zbi3x9hq.jpg","","en","","34","142","370","https://x.com/undefined/status/1926942011828982150","1139029234163245056",
"1927060022955069638","Mon May 26 17:51:27 +0000 2025","108","Glory to Ukraine. Honor to their resistance dignity and resilience #SlavaUkraini #Ukraine #Trump #Merz #Macron #Starmer #StandWithUkraine #Ucraina https://t.co/TcvGBrHkXt","1927060022955069638","https://pbs.twimg.com/tweet_video_thumb/Gr5K39AWkAAlY4K.jpg","","en","","0","11","20","https://x.com/undefined/status/1927060022955069638","1345444367465635840",
"1927032993387868533","Mon May 26 16:04:02 +0000 2025","342","Emmanuel Macron gets hit by his abuser. This family is a disgrace to the country of France. https://t.co/vl7r4hqSl6","1927032993387868533","https://pbs.twimg.com/amplify_video_thumb/1927032816996347904/img/ezGjyMXpS-0IH3Lm.jpg","","en","","4","58","57","https://x.com/undefined/status/1927032993387868533","1704450148552638464",
"1927036233005310169","Mon May 26 16:16:55 +0000 2025","15729","After first calling it Russian disinformation Emmanuel Macron has now pivoted and is telling the press that he and his 80 year old husband were play-fighting . Ever play-fight with a senior citizen? Also Brigitte refused his hand coming down the stairs. https://t.co/qkZ2u9LPpQ","1927036233005310169","https://pbs.twimg.com/media/Gr41PWCW8AEiOnb.jpg","","en","","128","831","2473","https://x.com/undefined/status/1927036233005310169","878247600096509952",
"1927152456284221737","Mon May 26 23:58:44 +0000 2025","448","BREAKING: Surveillance video of President Macron and Brigette on the plane! https://t.co/3ACeVD3FVr","1927152456284221737","https://pbs.twimg.com/tweet_video_thumb/Gr6dfm7XoAANF7y.jpg","","en","","3","88","56","https://x.com/undefined/status/1927152456284221737","1830302921789259776",
"1927108588540998039","Mon May 26 21:04:26 +0000 2025","447","Haha Macron got slapped by his husband then waves it off like nothing happened lol https://t.co/NXJi0nEuJG https://t.co/7H6cDZKHwo","1927108588540998039","https://pbs.twimg.com/amplify_video_thumb/1927108442461704192/img/W_LbryXghbLy3-x9.jpg","","en","","12","102","100","https://x.com/undefined/status/1927108588540998039","1634986333721559041",
"1926971130046230535","Mon May 26 12:04:09 +0000 2025","350","@catturd2 Also look how ET refuses when Macron offers his arm as they walk down the steps after the slap/push. https://t.co/crMRX4KUrc","1926972625231692267","https://pbs.twimg.com/ext_tw_video_thumb/1926972577269821440/pu/img/1_kBNrfMJDXoniBh.jpg","catturd2","en","","8","39","85","https://x.com/undefined/status/1926972625231692267","1139029234163245056",
"1926990049544982875","Mon May 26 13:13:24 +0000 2025","13648","Let s never forget the ultimate side-eye moment from Giorgia Meloni during her now-iconic meeting with Macron (June 2024) That mix of feminine instinct Roman spirit and pure Italian 🇮🇹 flair gives our Prime Minister an absolutely unmatched radar https://t.co/0q5P0HxUTO","1926990049544982875","https://pbs.twimg.com/amplify_video_thumb/1867909379221020672/img/MIe2ttGYUbSkePEE.jpg","","en","","75","428","1282","https://x.com/undefined/status/1926990049544982875","47737880",
"1926958777841951105","Mon May 26 11:09:08 +0000 2025","1484","Imagine for one moment if Macron pushed his wife in the face like this? Imagine!! Domestic abuse against men is common and widely ignored. All violence is unacceptable. https://t.co/iQeN6Eumcg","1926958777841951105","https://pbs.twimg.com/amplify_video_thumb/1926938523262754816/img/zbScad_vQY_Ycfo3.jpg","","en","","44","248","259","https://x.com/undefined/status/1926958777841951105","951222365878353922",
"1926748478991892979","Sun May 25 21:13:29 +0000 2025","860","Kemi Badenoch leader of the Conservatives in Britain backs Netanyahu in an attack against the leaders of the countries that came out against Israel: If Hamas praises the words of Macron and Starmer - something is wrong. Israel is fighting a terrorist organization that wants https://t.co/CVpjAEQXhr","1926748478991892979","https://pbs.twimg.com/amplify_video_thumb/1926748417591590913/img/Mk9qu9Exj2eWd6uz.jpg","","en","","10","6","159","https://x.com/undefined/status/1926748478991892979","23077092",
"1926937496522256568","Mon May 26 09:44:34 +0000 2025","193","Macron should talk less and do more on Ukraine! https://t.co/7XC8jIHarE","1926937496522256568","https://pbs.twimg.com/media/Gr3bcAKW8AAQlKO.jpg","","en","","0","8","26","https://x.com/undefined/status/1926937496522256568","1729107578917957632",
"1927004294370169334","Mon May 26 14:10:00 +0000 2025","117","Brigitte macron isn t taking any prisoners today https://t.co/YuXqkS9poa","1927004294370169334","https://pbs.twimg.com/media/Gr4YMWUXQAAk6Xp.jpg","","en","","3","13","18","https://x.com/undefined/status/1927004294370169334","1822321218717925376",
"1927101289168589033","Mon May 26 20:35:25 +0000 2025","182","The President of France Emmanuel Macron was smacked in the face by his wife Brigitte as they exit a plane in Vietnam. He said: I was bickering or rather joking with my wife. It's nothing. Look at his face and his fist. https://t.co/flMw23bCie","1927101289168589033","https://pbs.twimg.com/ext_tw_video_thumb/1927101254804598784/pu/img/KZpaEmGNWlQKlL-y.jpg","","en","","13","48","47","https://x.com/undefined/status/1927101289168589033","1400084836602294272",
"1926992241240785280","Mon May 26 13:22:06 +0000 2025","1434","Brigitte 1 - Macron 0 https://t.co/P1l9BfSDE9","1926992241240785280","https://pbs.twimg.com/media/Gr4NOJkXMAA9yo7.jpg","","en","","6","64","208","https://x.com/undefined/status/1926992241240785280","1520737910554824706",
"1927012058073022685","Mon May 26 14:40:51 +0000 2025","466","We don t talk enough about the fact that France s First Lady Brigitte Macron groomed future President Emmanuel Macron when she was 40 and he was only FIFTEEN. Why was she allowed to get away with grooming such a young boy? https://t.co/zQbHGeLhMG","1927012058073022685","https://pbs.twimg.com/media/Gr4fQKcW8AAGC36.jpg","","en","","9","53","95","https://x.com/undefined/status/1927012058073022685","1480941439605522440",
"1926920359330079210","Mon May 26 08:36:28 +0000 2025","169","We've been at war with the French since 1066. Macron knows this. Starmer hasn't a clue. https://t.co/Hva3k2AMyJ","1926920359330079210","https://pbs.twimg.com/media/Gr3LqgKWAAA0j8a.jpg","","en","","2","5","31","https://x.com/undefined/status/1926920359330079210","861989837930409984",
"1927078239853265029","Mon May 26 19:03:50 +0000 2025","76","When your wife slaps you mid-conversation but you re still smiling because you re on camera and she s the real President anyway. 🇫🇷 #PowerCouple #Macron #france https://t.co/ZU94WpB2OX","1927078239853265029","https://pbs.twimg.com/amplify_video_thumb/1927077627925286913/img/hmsE0q9JWcoTFAt2.jpg","","en","","3","5","7","https://x.com/undefined/status/1927078239853265029","913378155712405505",
"1927099201650897357","Mon May 26 20:27:08 +0000 2025","114","Macron Meme template. Show me what you got. https://t.co/GsBtiWkjBf","1927099201650897357","https://pbs.twimg.com/media/Gr5ugyeW0AE2Mm7.jpg","","en","","3","27","13","https://x.com/undefined/status/1927099201650897357","1568392726122561537",
"1926906197833068710","Mon May 26 07:40:12 +0000 2025","4203","Macron is a constant humiliation for France. He just got slapped by his husband the teacher that abused him when he was a minor. This same clown wants to go to war against Russia.... https://t.co/U7GomrqtuB","1926906197833068710","https://pbs.twimg.com/ext_tw_video_thumb/1926906047270121472/pu/img/z-C4Of0PrR9wjGZj.jpg","","en","","125","319","1110","https://x.com/undefined/status/1926906197833068710","1284037838066061313",
"1927016779013902626","Mon May 26 14:59:37 +0000 2025","488","This took balls. Someone said Boys will be boys Macron slapped by his wife Brigitte. https://t.co/wYuXP4UNq4","1927016779013902626","https://pbs.twimg.com/amplify_video_thumb/1927016049410523136/img/Qs5LIu8A1W41grLk.jpg","","en","","3","58","69","https://x.com/undefined/status/1927016779013902626","1722567099229601792",
"1927081620508479537","Mon May 26 19:17:16 +0000 2025","385","‼️🇫🇷 Here's a higher-quality version of today s most viral video. Enjoy! #Macron https://t.co/aGkx0nXzKe","1927081620508479537","https://pbs.twimg.com/ext_tw_video_thumb/1927081592276525056/pu/img/2bEqdNwkDGIMtyn3.jpg","","en","","24","62","123","https://x.com/undefined/status/1927081620508479537","1054005408661204992",
"1919748362477220167","Mon May 26 12:42:27 +0000 2025","174","Weak globalist Emmanuel Macron is a constant humiliation for France. He just got slapped by his husband Brigitte the teacher that abused him even when he was a minor. And the media lied about it covering it up. https://t.co/aJWm3zYgH3","1926982263448740122","https://pbs.twimg.com/amplify_video_thumb/1926982195513618432/img/RrQfMB7K3BVz9qk6.jpg","DeepBlueCrypto","en","","11","48","58","https://x.com/undefined/status/1926982263448740122","44628092",
"1927067711856677026","Mon May 26 18:22:00 +0000 2025","1180","Oh my God! French President Macron Slapped by his 80 year old Husband Sorry Mother ... Wait Teacher No I meant Wife Global embarassment. Hawa wakoloni are weaklings kihii tupu Busy selling us fear in Africa. With wealth looted from us https://t.co/SdeG9YMmDJ","1927067711856677026","https://pbs.twimg.com/ext_tw_video_thumb/1927067584773382144/pu/img/FAxYV749Duzx_vl6.jpg","","en","","7","105","242","https://x.com/undefined/status/1927067711856677026","1883969677",
"1927026706302296282","Mon May 26 15:39:03 +0000 2025","510","Live look at Brigitte Macron manhandling his husband Emmanuel. https://t.co/wyI1zm3ti4","1927026706302296282","https://pbs.twimg.com/tweet_video_thumb/Gr4sjxFXUAExBFu.jpg","","en","","0","47","68","https://x.com/undefined/status/1927026706302296282","1139029234163245056",
"1926966165298962815","Mon May 26 11:38:29 +0000 2025","3721","On the one hand I feel bad for Macron. That s humiliating to get attacked by your wife s claws while the cameras are rolling. But on the other hand that terror-supporting brat deserves it As they say couldn t have happened to a better man right? https://t.co/XRIF0OtSz3","1926966165298962815","https://pbs.twimg.com/amplify_video_thumb/1926955738464681984/img/92QW-V8ev15qmhpa.jpg","","en","","41","319","549","https://x.com/undefined/status/1926966165298962815","986232040021549056",
"1927016594963656824","Mon May 26 14:58:53 +0000 2025","101","Leo the leak became a wef young leader in 2018. Emmanuel Macron gained an invitation in 2016 New Zealand's Jacinda Ardern in 2014. Notice how it's leaders that like to push the agendas in their countries. What will spineless Harris inflict on us now? https://t.co/5ptiCSBHya","1927016594963656824","https://pbs.twimg.com/media/Gr4jYWrXIAAU-QL.jpg","","en","","1","16","29","https://x.com/undefined/status/1927016594963656824","1237668233550979072",
"1927062090801357081","Mon May 26 17:59:40 +0000 2025","5485","Brigitte Macron is a man. https://t.co/bBfuv1kASS","1927062090801357081","https://pbs.twimg.com/media/Gr5MwgWXYAAj9Ps.jpg","","en","","55","208","1078","https://x.com/undefined/status/1927062090801357081","1786938591441997824",
"1926952721652793459","Mon May 26 10:45:04 +0000 2025","1936","Macron bitchslapped by 72-year-old wife Brigitte...his people claim it was a playful not angry slap https://t.co/3d15JVZFst","1926952721652793459","https://pbs.twimg.com/amplify_video_thumb/1926913730844950528/img/mD3_YlquLIaigFw8.jpg","","en","","30","236","227","https://x.com/undefined/status/1926952721652793459","25235151",
"1926930001795965281","Mon May 26 09:14:47 +0000 2025","1614","Russian Propaganda Alert: Unbelievable but true! Wife beats President Macron. https://t.co/QS74Q02zoc","1926930001795965281","https://pbs.twimg.com/amplify_video_thumb/1926929919654711296/img/W7YzjuY3biNVDpIJ.jpg","","en","","29","117","326","https://x.com/undefined/status/1926930001795965281","1336257308293292035",
"1926980829416182099","Mon May 26 12:36:45 +0000 2025","1560","SHOCKING: French President Emmanuel Macron SHOVED IN THE FACE by his wife Brigitte as they exit a plane in Vietnam! This looks like an EXTREMELY toxic relationship. Imagine your husband leading a nation trying to stand up to powerhouses like Putin &amp; Trump &amp; his toxic wife https://t.co/7PWc1CkaG7","1926980829416182099","https://pbs.twimg.com/ext_tw_video_thumb/1926980808474030080/pu/img/ICUiY7bEbDN76S1p.jpg","","en","","59","254","405","https://x.com/undefined/status/1926980829416182099","53313935",
"1926990750379598009","Mon May 26 13:16:11 +0000 2025","897","Close-up view of Brigitte Macron shoving Emmanuel in the face on Sunday. Brigitte is 25 years older than Emmanuel. https://t.co/N9rdpTaKHy","1926990750379598009","https://pbs.twimg.com/amplify_video_thumb/1926990647170347008/img/8tS45cHUwJw0Smbq.jpg","","en","","49","166","319","https://x.com/undefined/status/1926990750379598009","32804484",
